batch,episode_len,kl,lr_multiplier,loss,entropy,explained_var_old,explained_var_new
1544,9,0.01272,0.444,2.0336,1.5474,0.241,0.273
1545,19,0.02341,0.444,2.0456,1.5512,0.26,0.295
1546,13,0.02423,0.444,2.1485,1.5456,0.143,0.179
1547,11,0.02677,0.444,1.9771,1.4946,0.252,0.297
1548,9,0.01704,0.444,2.096,1.5159,0.167,0.202
1549,36,0.0247,0.444,2.0839,1.5938,0.231,0.276
1550,15,0.02073,0.444,2.0049,1.5033,0.264,0.288
1551,22,0.01071,0.444,2.1186,1.5592,0.228,0.26
1552,14,0.01085,0.444,2.0973,1.5252,0.206,0.248
1553,17,0.01325,0.444,2.0812,1.5261,0.237,0.272
1554,34,0.00878,0.667,2.1188,1.5354,0.233,0.263
1555,30,0.02582,0.667,2.0516,1.4924,0.149,0.221
1556,37,0.02786,0.667,2.0733,1.4952,0.207,0.256
1557,27,0.0378,0.667,2.1132,1.5303,0.19,0.236
1558,13,0.04314,0.444,2.1245,1.5064,0.205,0.251
1559,15,0.02545,0.444,2.139,1.5662,0.202,0.234
1560,11,0.01917,0.444,2.1118,1.5516,0.208,0.245
1561,25,0.01549,0.444,2.1063,1.5099,0.244,0.281
1562,19,0.01831,0.444,2.1,1.5438,0.273,0.3
1563,14,0.02689,0.444,2.1129,1.5468,0.243,0.278
1564,28,0.01849,0.444,2.1462,1.5585,0.201,0.232
1565,27,0.01893,0.444,2.1544,1.5365,0.218,0.257
1566,16,0.01982,0.444,2.2098,1.5394,0.213,0.244
1567,15,0.01668,0.444,2.1287,1.517,0.245,0.272
1568,15,0.01471,0.444,2.0892,1.5306,0.25,0.28
1569,11,0.01768,0.444,2.1524,1.5475,0.234,0.271
1570,14,0.01279,0.444,2.1169,1.5676,0.25,0.296
1571,17,0.0151,0.444,2.0831,1.5111,0.282,0.316
1572,21,0.01224,0.444,2.1947,1.5534,0.216,0.25
1573,25,0.0104,0.444,2.1299,1.5309,0.211,0.244
1574,23,0.02137,0.444,2.203,1.5886,0.24,0.291
1575,21,0.0136,0.444,2.0628,1.5541,0.343,0.386
1576,11,0.01724,0.444,2.1471,1.532,0.283,0.308
1577,17,0.01861,0.444,2.1159,1.547,0.247,0.291
1578,9,0.01205,0.444,2.016,1.4473,0.284,0.321
1579,17,0.02022,0.444,2.1164,1.5572,0.294,0.323
1580,49,0.01329,0.444,2.1085,1.5427,0.289,0.325
1581,49,0.01659,0.444,2.0985,1.5456,0.293,0.32
1582,25,0.01347,0.444,1.947,1.4497,0.357,0.389
1583,23,0.01263,0.444,2.0263,1.5139,0.345,0.369
1584,20,0.00909,0.667,2.07,1.4955,0.273,0.306
1585,17,0.02065,0.667,1.9666,1.4962,0.343,0.385
1586,32,0.0213,0.667,2.0722,1.5425,0.281,0.336
1587,25,0.03974,0.667,1.9701,1.5059,0.378,0.44
1588,10,0.03307,0.667,2.1407,1.5468,0.335,0.365
1589,16,0.03504,0.667,2.0828,1.5597,0.304,0.382
1590,19,0.02629,0.667,2.1513,1.5778,0.279,0.319
1591,15,0.02521,0.667,2.1402,1.5366,0.284,0.335
1592,49,0.02188,0.667,2.1099,1.5501,0.27,0.325
1593,14,0.03806,0.667,2.0755,1.5458,0.32,0.372
1594,20,0.03819,0.667,2.0773,1.5406,0.318,0.385
1595,20,0.02547,0.667,2.1432,1.5522,0.298,0.348
1596,15,0.03016,0.667,2.1836,1.5587,0.25,0.298
1597,16,0.04762,0.444,2.0797,1.5497,0.31,0.362
1598,25,0.01728,0.444,2.2135,1.5715,0.238,0.282
1599,17,0.01758,0.444,2.0602,1.5104,0.31,0.337
1600,14,0.01661,0.444,2.1569,1.5784,0.326,0.361
1601,27,0.01761,0.444,2.1258,1.5543,0.312,0.347
1602,25,0.01243,0.444,2.1606,1.5662,0.256,0.306
1603,20,0.01039,0.444,2.0383,1.4934,0.299,0.331
1604,11,0.01495,0.444,2.1484,1.5408,0.282,0.316
1605,18,0.01394,0.444,2.1501,1.5486,0.284,0.327
1606,26,0.01522,0.444,2.0003,1.4771,0.375,0.4
1607,13,0.0163,0.444,2.0983,1.5433,0.347,0.378
1608,25,0.01515,0.444,2.0762,1.5027,0.298,0.341
1609,10,0.0152,0.444,2.1083,1.5541,0.32,0.351
1610,49,0.01726,0.444,2.0672,1.5578,0.336,0.368
1611,17,0.01871,0.444,2.044,1.5159,0.335,0.371
1612,10,0.01461,0.444,2.0817,1.5369,0.338,0.364
1613,25,0.01379,0.444,2.0524,1.5626,0.398,0.434
1614,15,0.01212,0.444,2.0902,1.5645,0.321,0.354
1615,13,0.02651,0.444,1.992,1.5355,0.411,0.453
1616,49,0.01739,0.444,2.0775,1.5022,0.258,0.294
1617,23,0.02362,0.444,2.0417,1.5375,0.341,0.371
1618,11,0.0221,0.444,2.0109,1.5061,0.332,0.368
1619,27,0.01567,0.444,2.1024,1.5877,0.299,0.333
1620,21,0.0171,0.444,2.0925,1.5722,0.346,0.371
1621,20,0.01805,0.444,1.9524,1.4831,0.355,0.392
1622,11,0.0129,0.444,2.053,1.5102,0.321,0.347
1623,27,0.01725,0.444,2.0027,1.5251,0.397,0.424
1624,14,0.01284,0.444,2.047,1.5506,0.312,0.347
1625,22,0.01904,0.444,2.1112,1.5601,0.297,0.334
1626,14,0.01456,0.444,2.2168,1.6091,0.289,0.318
1627,12,0.01914,0.444,2.1384,1.5351,0.231,0.27
1628,32,0.01684,0.444,2.1131,1.5003,0.269,0.303
1629,10,0.01388,0.444,2.1859,1.5334,0.202,0.248
1630,31,0.02194,0.444,2.1492,1.5503,0.29,0.334
1631,25,0.01193,0.444,2.182,1.5881,0.278,0.309
1632,14,0.01354,0.444,2.0761,1.4958,0.272,0.314
1633,34,0.01597,0.444,2.2327,1.5812,0.24,0.29
1634,36,0.02642,0.444,2.1588,1.564,0.257,0.305
1635,18,0.03142,0.444,2.2792,1.5672,0.165,0.232
1636,16,0.02646,0.444,2.2441,1.5957,0.217,0.274
1637,13,0.00991,0.667,2.275,1.5779,0.158,0.2
1638,49,0.04521,0.444,2.0913,1.4809,0.195,0.26
1639,34,0.02556,0.444,2.1072,1.498,0.211,0.255
1640,33,0.02602,0.444,2.1599,1.539,0.259,0.297
1641,22,0.03002,0.444,2.1643,1.5615,0.236,0.287
1642,17,0.0186,0.444,2.2051,1.5543,0.205,0.244
1643,49,0.02074,0.444,2.138,1.5269,0.259,0.302
1644,14,0.01421,0.444,2.0896,1.5644,0.327,0.363
1645,20,0.02852,0.444,2.1535,1.5864,0.238,0.273
1646,21,0.03361,0.444,2.1344,1.5068,0.212,0.251
1647,19,0.0284,0.444,2.1042,1.4892,0.215,0.264
1648,20,0.01299,0.444,2.164,1.5349,0.232,0.273
1649,26,0.02552,0.444,2.2256,1.5401,0.214,0.264
1650,49,0.02848,0.444,2.1559,1.5885,0.195,0.254
1651,25,0.02738,0.444,2.1449,1.5361,0.208,0.246
1652,13,0.01929,0.444,2.1062,1.4963,0.277,0.321
1653,41,0.02014,0.444,2.1277,1.5372,0.248,0.287
1654,13,0.021,0.444,2.2064,1.5823,0.191,0.254
1655,49,0.01967,0.444,2.1781,1.5759,0.145,0.235
1656,22,0.01878,0.444,2.2304,1.5778,0.152,0.219
1657,17,0.0249,0.444,2.1132,1.5463,0.24,0.285
1658,11,0.02432,0.444,2.1629,1.4921,0.175,0.219
1659,15,0.01996,0.444,2.1958,1.5157,0.213,0.252
1660,13,0.02579,0.444,2.2346,1.5547,0.239,0.293
1661,14,0.02844,0.444,2.1229,1.5584,0.246,0.282
1662,15,0.02501,0.444,2.145,1.5145,0.254,0.285
1663,37,0.02603,0.444,2.1552,1.512,0.192,0.245
1664,18,0.02917,0.444,2.2289,1.5628,0.168,0.218
1665,13,0.02474,0.444,2.2207,1.5316,0.219,0.261
1666,11,0.0174,0.444,2.2142,1.5742,0.207,0.257
1667,15,0.02332,0.444,2.2484,1.5935,0.201,0.25
1668,27,0.01334,0.444,2.1746,1.5209,0.225,0.265
1669,22,0.02221,0.444,2.2704,1.6143,0.184,0.233
1670,16,0.01644,0.444,2.1812,1.5401,0.162,0.209
1671,21,0.02024,0.444,2.1591,1.529,0.194,0.233
1672,19,0.01924,0.444,2.1346,1.5649,0.247,0.296
1673,49,0.02252,0.444,2.15,1.5461,0.227,0.26
1674,49,0.01684,0.444,2.1474,1.5365,0.202,0.253
1675,24,0.02558,0.444,2.0978,1.5066,0.149,0.226
1676,36,0.03352,0.444,2.1622,1.5504,0.145,0.202
1677,11,0.03244,0.444,2.0849,1.4848,0.193,0.222
1678,22,0.02413,0.444,2.2003,1.563,0.232,0.277
1679,21,0.02908,0.444,2.1715,1.5716,0.239,0.27
1680,18,0.01982,0.444,2.2041,1.546,0.165,0.218
1681,12,0.02073,0.444,2.1512,1.5273,0.202,0.246
1682,15,0.01764,0.444,2.199,1.553,0.146,0.177
1683,25,0.02238,0.444,2.1025,1.4947,0.166,0.212
1684,22,0.01748,0.444,2.2222,1.5965,0.148,0.171
1685,16,0.01769,0.444,2.1639,1.5372,0.175,0.209
1686,23,0.01275,0.444,2.1017,1.5404,0.192,0.222
1687,49,0.01431,0.444,2.1193,1.5528,0.242,0.294
1688,30,0.01373,0.444,2.1373,1.5168,0.163,0.211
1689,15,0.01777,0.444,2.1918,1.5729,0.151,0.209
1690,26,0.01311,0.444,2.1541,1.5146,0.203,0.248
1691,49,0.02539,0.444,2.0887,1.5384,0.227,0.28
1692,29,0.01428,0.444,2.1396,1.5649,0.223,0.265
1693,15,0.02959,0.444,2.1796,1.5302,0.17,0.221
1694,23,0.0181,0.444,2.1326,1.5537,0.248,0.293
1695,17,0.01826,0.444,2.1163,1.5082,0.226,0.262
1696,17,0.02036,0.444,2.1085,1.5277,0.253,0.298
1697,49,0.02397,0.444,2.1519,1.5947,0.207,0.252
1698,18,0.02522,0.444,2.0166,1.5147,0.285,0.317
1699,16,0.01721,0.444,2.1147,1.5562,0.258,0.298
1700,20,0.0205,0.444,2.1011,1.5429,0.211,0.256
1701,27,0.01939,0.444,2.056,1.5181,0.267,0.299
1702,29,0.01956,0.444,2.0964,1.5135,0.266,0.313
1703,22,0.01754,0.444,2.0701,1.4944,0.202,0.239
1704,9,0.01441,0.444,2.0958,1.5174,0.228,0.271
1705,15,0.0112,0.444,2.063,1.5445,0.293,0.33
1706,13,0.02037,0.444,2.1065,1.534,0.263,0.312
1707,11,0.01086,0.444,2.0951,1.5361,0.29,0.315
1708,16,0.01162,0.444,2.1104,1.5412,0.221,0.258
1709,14,0.01515,0.444,2.1256,1.557,0.227,0.289
1710,17,0.01272,0.444,2.0518,1.4912,0.251,0.279
1711,21,0.02244,0.444,2.1295,1.5898,0.212,0.252
1712,28,0.01403,0.444,2.1653,1.5412,0.192,0.225
1713,11,0.01522,0.444,2.0704,1.4967,0.198,0.246
1714,42,0.01758,0.444,2.1283,1.5664,0.229,0.25
1715,19,0.02112,0.444,2.0608,1.4986,0.241,0.272
1716,17,0.01229,0.444,2.1142,1.5194,0.186,0.214
1717,11,0.01942,0.444,1.9851,1.4789,0.265,0.29
1718,20,0.01888,0.444,2.111,1.5304,0.225,0.261
1719,41,0.01886,0.444,2.0951,1.5406,0.277,0.31
1720,29,0.0174,0.444,2.0841,1.5309,0.225,0.257
1721,27,0.01885,0.444,2.1236,1.5702,0.265,0.29
1722,24,0.02008,0.444,2.1039,1.5801,0.263,0.296
1723,10,0.02148,0.444,2.1235,1.5404,0.25,0.285
1724,49,0.01633,0.444,2.1242,1.5478,0.196,0.242
1725,14,0.02067,0.444,2.1125,1.573,0.202,0.236
1726,49,0.01696,0.444,2.1078,1.547,0.238,0.269
1727,18,0.02001,0.444,2.0845,1.543,0.238,0.282
1728,9,0.02005,0.444,2.1072,1.5471,0.22,0.244
1729,13,0.01829,0.444,2.0906,1.5288,0.179,0.213
1730,17,0.01556,0.444,2.1198,1.5766,0.212,0.251
1731,24,0.01899,0.444,2.0984,1.5574,0.227,0.268
1732,10,0.02165,0.444,2.0914,1.5512,0.241,0.277
1733,9,0.01878,0.444,2.039,1.5238,0.284,0.307
1734,26,0.02136,0.444,2.1377,1.5857,0.186,0.242
1735,13,0.02687,0.444,2.2156,1.5612,0.114,0.149
1736,31,0.02498,0.444,2.1558,1.5899,0.219,0.252
1737,21,0.01175,0.444,2.1227,1.59,0.246,0.287
1738,20,0.01877,0.444,2.1917,1.6115,0.136,0.181
1739,11,0.01673,0.444,2.098,1.6187,0.235,0.273
1740,18,0.01418,0.444,2.1767,1.6176,0.166,0.203
1741,25,0.02637,0.444,2.1907,1.6633,0.183,0.204
1742,49,0.02311,0.444,2.2203,1.6235,0.125,0.164
1743,26,0.01464,0.444,2.1973,1.6114,0.143,0.185
1744,24,0.02073,0.444,2.279,1.6797,0.161,0.195
1745,10,0.02177,0.444,2.2282,1.5724,0.141,0.181
1746,25,0.01551,0.444,2.1856,1.6027,0.209,0.249
1747,28,0.01382,0.444,2.1939,1.6196,0.178,0.22
1748,24,0.01736,0.444,2.2503,1.6216,0.198,0.238
1749,9,0.01644,0.444,2.1941,1.6443,0.225,0.268
1750,21,0.01533,0.444,2.1795,1.6103,0.221,0.266
1751,28,0.01151,0.444,2.1971,1.6324,0.187,0.233
1752,17,0.01558,0.444,2.266,1.6262,0.198,0.241
1753,28,0.01547,0.444,2.1317,1.56,0.211,0.263
1754,49,0.02301,0.444,2.1421,1.5743,0.204,0.245
1755,22,0.01415,0.444,2.223,1.6001,0.097,0.144
1756,19,0.01912,0.444,2.1459,1.5794,0.217,0.269
1757,49,0.02592,0.444,2.2629,1.6991,0.123,0.179
1758,13,0.02236,0.444,2.2061,1.6224,0.209,0.239
1759,34,0.02872,0.444,2.1644,1.6128,0.202,0.244
1760,17,0.02387,0.444,2.2271,1.6202,0.174,0.222
1761,28,0.02323,0.444,2.2819,1.6449,0.174,0.237
1762,22,0.01943,0.444,2.2514,1.7208,0.158,0.225
1763,17,0.02026,0.444,2.2435,1.6694,0.181,0.236
1764,17,0.02649,0.444,2.3952,1.7084,0.035,0.094
1765,13,0.01545,0.444,2.3023,1.6782,0.139,0.172
1766,23,0.0229,0.444,2.3253,1.7021,0.138,0.177
1767,15,0.01969,0.444,2.2409,1.6314,0.162,0.201
1768,26,0.01639,0.444,2.2972,1.6012,0.162,0.198
1769,25,0.0198,0.444,2.2821,1.6702,0.185,0.216
1770,41,0.0234,0.444,2.3004,1.7015,0.162,0.199
1771,49,0.01749,0.444,2.2825,1.6728,0.126,0.162
1772,25,0.03406,0.444,2.2778,1.7195,0.127,0.174
1773,22,0.02037,0.444,2.3202,1.6536,0.128,0.159
1774,11,0.01421,0.444,2.1966,1.5911,0.133,0.168
1775,49,0.02281,0.444,2.2219,1.6351,0.113,0.18
1776,25,0.03351,0.444,2.2613,1.6503,0.168,0.189
1777,11,0.01658,0.444,2.2394,1.6411,0.164,0.203
1778,18,0.02314,0.444,2.3327,1.6915,0.088,0.128
1779,14,0.03252,0.444,2.3421,1.7166,0.173,0.202
1780,30,0.01679,0.444,2.3411,1.7155,0.18,0.218
1781,19,0.02494,0.444,2.3557,1.7061,0.122,0.166
1782,42,0.01858,0.444,2.3331,1.6851,0.131,0.177
1783,26,0.01764,0.444,2.2024,1.5975,0.16,0.196
1784,17,0.02333,0.444,2.3357,1.6704,0.124,0.163
1785,21,0.02069,0.444,2.3261,1.6975,0.143,0.178
1786,32,0.01961,0.444,2.3527,1.7516,0.17,0.208
1787,23,0.0173,0.444,2.3532,1.7354,0.205,0.259
1788,15,0.021,0.444,2.2649,1.6604,0.18,0.22
1789,14,0.01316,0.444,2.2954,1.6986,0.215,0.252
1790,49,0.01426,0.444,2.2477,1.6854,0.216,0.264
1791,23,0.01514,0.444,2.2022,1.702,0.237,0.284
1792,18,0.02022,0.444,2.1547,1.715,0.302,0.345
1793,19,0.01475,0.444,2.1839,1.6229,0.226,0.265
1794,17,0.01957,0.444,2.2084,1.6549,0.27,0.311
1795,18,0.02386,0.444,2.2096,1.705,0.259,0.292
1796,17,0.01852,0.444,2.2647,1.7009,0.225,0.259
1797,11,0.02468,0.444,2.193,1.7075,0.264,0.307
1798,28,0.02132,0.444,2.245,1.686,0.224,0.272
1799,16,0.0206,0.444,2.223,1.6904,0.214,0.252
1800,17,0.01617,0.444,2.2363,1.6898,0.276,0.322
1801,16,0.0171,0.444,2.1886,1.6918,0.258,0.315
1802,33,0.01242,0.444,2.3161,1.6877,0.224,0.275
1803,12,0.0235,0.444,2.277,1.6688,0.188,0.236
1804,11,0.01795,0.444,2.1227,1.6173,0.252,0.292
1805,14,0.02168,0.444,2.3153,1.7334,0.187,0.233
1806,49,0.02249,0.444,2.2385,1.7093,0.262,0.314
1807,13,0.02104,0.444,2.3706,1.7236,0.225,0.262
1808,17,0.0238,0.444,2.259,1.6892,0.273,0.339
1809,25,0.02729,0.444,2.2736,1.7378,0.3,0.336
1810,19,0.02042,0.444,2.2239,1.7052,0.27,0.324
1811,15,0.02035,0.444,2.1229,1.6346,0.35,0.398
1812,35,0.01706,0.444,2.2807,1.7295,0.28,0.325
1813,24,0.01108,0.444,2.3125,1.756,0.238,0.283
1814,45,0.01516,0.444,2.2338,1.6801,0.265,0.316
1815,16,0.01219,0.444,2.2453,1.7234,0.283,0.32
1816,15,0.01644,0.444,2.2411,1.6811,0.245,0.289
1817,11,0.01715,0.444,2.2588,1.7403,0.228,0.272
1818,31,0.02578,0.444,2.2807,1.7692,0.28,0.325
1819,33,0.03935,0.444,2.2205,1.6481,0.279,0.318
1820,17,0.02795,0.444,2.2794,1.7125,0.309,0.35
1821,11,0.01893,0.444,2.2954,1.7008,0.258,0.298
1822,29,0.01922,0.444,2.2869,1.7015,0.276,0.317
1823,20,0.01848,0.444,2.2717,1.7528,0.233,0.275
1824,36,0.01701,0.444,2.2898,1.6728,0.243,0.286
1825,15,0.01838,0.444,2.2413,1.6482,0.237,0.288
1826,19,0.0177,0.444,2.2677,1.6669,0.194,0.243
1827,21,0.01708,0.444,2.2562,1.6442,0.264,0.31
1828,27,0.02527,0.444,2.2509,1.6748,0.255,0.306
1829,49,0.01664,0.444,2.2318,1.6785,0.198,0.236
1830,22,0.01692,0.444,2.2182,1.6843,0.222,0.271
1831,15,0.02149,0.444,2.2593,1.6895,0.257,0.295
1832,12,0.02363,0.444,2.3442,1.7222,0.232,0.281
1833,24,0.01367,0.444,2.256,1.6703,0.248,0.287
1834,12,0.01691,0.444,2.3461,1.7068,0.192,0.242
1835,9,0.01718,0.444,2.2582,1.7119,0.261,0.3
1836,19,0.01673,0.444,2.3215,1.7426,0.218,0.266
1837,11,0.01472,0.444,2.2629,1.7222,0.259,0.311
1838,13,0.02074,0.444,2.2153,1.6496,0.282,0.328
1839,14,0.02222,0.444,2.2525,1.6808,0.236,0.294
1840,32,0.01775,0.444,2.2046,1.6437,0.265,0.294
1841,25,0.01787,0.444,2.2833,1.6269,0.148,0.2
1842,13,0.02277,0.444,2.317,1.719,0.214,0.251
1843,19,0.02559,0.444,2.2407,1.7201,0.217,0.26
1844,15,0.01578,0.444,2.2285,1.6741,0.237,0.287
1845,31,0.0181,0.444,2.259,1.704,0.251,0.298
1846,31,0.01148,0.444,2.2319,1.655,0.249,0.292
1847,49,0.02039,0.444,2.2131,1.7774,0.325,0.382
1848,33,0.01678,0.444,2.2531,1.693,0.241,0.284
1849,23,0.01578,0.444,2.2799,1.7585,0.268,0.303
1850,19,0.01717,0.444,2.2776,1.7459,0.29,0.325
1851,49,0.01439,0.444,2.2191,1.6793,0.253,0.281
1852,49,0.02221,0.444,2.2811,1.7729,0.269,0.298
1853,19,0.02146,0.444,2.3901,1.7926,0.182,0.235
1854,19,0.01529,0.444,2.3158,1.748,0.243,0.277
1855,19,0.01918,0.444,2.2984,1.7572,0.242,0.284
1856,25,0.02108,0.444,2.2905,1.7882,0.248,0.285
1857,42,0.01833,0.444,2.3285,1.8147,0.235,0.277
1858,16,0.01355,0.444,2.276,1.7444,0.268,0.306
1859,24,0.01471,0.444,2.2292,1.7228,0.277,0.309
1860,49,0.01833,0.444,2.256,1.7423,0.235,0.285
1861,12,0.0125,0.444,2.2939,1.7941,0.299,0.334
1862,37,0.01519,0.444,2.2742,1.7719,0.284,0.326
1863,27,0.01523,0.444,2.2926,1.7747,0.22,0.255
1864,15,0.00939,0.667,2.2791,1.7878,0.26,0.307
1865,19,0.03129,0.667,2.2917,1.7825,0.256,0.321
1866,49,0.02174,0.667,2.3611,1.8281,0.222,0.284
1867,15,0.02933,0.667,2.3053,1.772,0.217,0.294
1868,37,0.02675,0.667,2.2832,1.7509,0.261,0.313
1869,25,0.02896,0.667,2.2593,1.808,0.315,0.374
1870,19,0.02868,0.667,2.2051,1.7359,0.303,0.37
1871,30,0.0182,0.667,2.1548,1.7358,0.355,0.405
1872,22,0.03084,0.667,2.2506,1.7557,0.281,0.35
1873,19,0.03577,0.667,2.3135,1.7822,0.28,0.328
1874,49,0.03755,0.667,2.2626,1.8129,0.286,0.349
1875,17,0.03423,0.667,2.2589,1.7663,0.294,0.352
1876,23,0.04215,0.444,2.2868,1.7865,0.245,0.312
1877,30,0.02886,0.444,2.3237,1.7649,0.292,0.339
1878,10,0.03917,0.444,2.3068,1.7926,0.272,0.307
1879,10,0.03659,0.444,2.283,1.7783,0.275,0.32
1880,17,0.01829,0.444,2.2778,1.8049,0.282,0.326
1881,15,0.02045,0.444,2.3193,1.8066,0.291,0.339
1882,11,0.00852,0.667,2.29,1.7239,0.258,0.307
1883,49,0.02786,0.667,2.2034,1.7289,0.315,0.376
1884,10,0.01547,0.667,2.3446,1.7858,0.214,0.27
1885,29,0.02476,0.667,2.2887,1.7707,0.295,0.339
1886,34,0.03113,0.667,2.3349,1.772,0.236,0.271
1887,29,0.02609,0.667,2.3354,1.8153,0.268,0.311
1888,21,0.0275,0.667,2.3341,1.7973,0.233,0.309
1889,13,0.03358,0.667,2.3852,1.8237,0.241,0.289
1890,21,0.02611,0.667,2.3265,1.8047,0.326,0.397
1891,49,0.02893,0.667,2.3103,1.7758,0.279,0.332
1892,21,0.02785,0.667,2.3602,1.7978,0.224,0.301
1893,26,0.03066,0.667,2.2855,1.7679,0.301,0.364
1894,21,0.02049,0.667,2.3568,1.7806,0.222,0.292
1895,19,0.02624,0.667,2.3851,1.8239,0.279,0.327
1896,18,0.02044,0.667,2.4463,1.8554,0.197,0.257
1897,20,0.03253,0.667,2.3239,1.7952,0.22,0.279
1898,13,0.03021,0.667,2.3675,1.7447,0.236,0.298
1899,32,0.03509,0.667,2.4571,1.817,0.232,0.28
1900,49,0.0311,0.667,2.365,1.749,0.213,0.273
1901,21,0.02224,0.667,2.3904,1.7867,0.21,0.276
1902,23,0.03635,0.667,2.4667,1.8619,0.2,0.28
1903,29,0.02571,0.667,2.4673,1.7695,0.22,0.285
1904,49,0.04069,0.444,2.4117,1.8225,0.218,0.269
1905,23,0.01021,0.444,2.3947,1.7866,0.236,0.281
1906,29,0.01718,0.444,2.3397,1.7964,0.254,0.311
1907,22,0.01176,0.444,2.3491,1.76,0.204,0.262
1908,39,0.01552,0.444,2.3738,1.7755,0.239,0.283
1909,17,0.01576,0.444,2.4479,1.7933,0.176,0.224
1910,49,0.02433,0.444,2.4261,1.814,0.222,0.249
1911,33,0.01672,0.444,2.4077,1.8139,0.181,0.229
1912,20,0.01711,0.444,2.4635,1.8285,0.193,0.232
1913,20,0.01852,0.444,2.419,1.7771,0.211,0.249
1914,25,0.01376,0.444,2.4932,1.8721,0.177,0.221
1915,29,0.01926,0.444,2.4641,1.8336,0.144,0.192
1916,14,0.01961,0.444,2.4084,1.81,0.195,0.243
1917,11,0.01753,0.444,2.4268,1.8199,0.183,0.233
1918,17,0.01432,0.444,2.4456,1.7849,0.193,0.243
1919,21,0.01994,0.444,2.3228,1.7895,0.253,0.306
1920,19,0.01516,0.444,2.4505,1.8324,0.203,0.248
1921,20,0.01662,0.444,2.3276,1.7539,0.234,0.295
1922,39,0.0127,0.444,2.3807,1.8209,0.261,0.293
1923,15,0.01948,0.444,2.4458,1.8662,0.26,0.306
1924,27,0.01494,0.444,2.4332,1.8555,0.251,0.299
1925,17,0.01246,0.444,2.3611,1.8143,0.251,0.299
1926,29,0.01823,0.444,2.4005,1.8076,0.176,0.227
1927,49,0.01558,0.444,2.5188,1.875,0.104,0.154
1928,11,0.02251,0.444,2.4521,1.8574,0.178,0.21
1929,9,0.01526,0.444,2.4461,1.8764,0.209,0.253
1930,9,0.01749,0.444,2.3826,1.8215,0.172,0.203
1931,23,0.02217,0.444,2.3234,1.7701,0.188,0.232
1932,16,0.01668,0.444,2.4406,1.8515,0.183,0.219
1933,35,0.01194,0.444,2.417,1.8155,0.176,0.222
1934,13,0.0183,0.444,2.3048,1.7913,0.261,0.296
1935,49,0.0144,0.444,2.3296,1.8049,0.202,0.236
1936,38,0.02394,0.444,2.4228,1.853,0.171,0.203
1937,15,0.02015,0.444,2.3651,1.8265,0.185,0.224
1938,19,0.02017,0.444,2.3987,1.8591,0.206,0.245
1939,49,0.02312,0.444,2.3328,1.8278,0.204,0.245
1940,19,0.02149,0.444,2.3486,1.8091,0.244,0.281
1941,13,0.0147,0.444,2.3653,1.8414,0.192,0.228
1942,18,0.0262,0.444,2.4002,1.8629,0.191,0.244
1943,11,0.01073,0.444,2.3169,1.7621,0.188,0.235
1944,49,0.02747,0.444,2.3911,1.8446,0.201,0.24
1945,16,0.01408,0.444,2.3081,1.8041,0.223,0.262
1946,28,0.01988,0.444,2.3535,1.8308,0.213,0.247
1947,38,0.01538,0.444,2.3812,1.8149,0.134,0.19
1948,37,0.01616,0.444,2.4017,1.8955,0.194,0.241
1949,35,0.01629,0.444,2.3141,1.8308,0.257,0.282
1950,17,0.01384,0.444,2.3643,1.8219,0.183,0.233
1951,31,0.0135,0.444,2.3483,1.8375,0.189,0.231
1952,28,0.01162,0.444,2.4598,1.8608,0.152,0.194
1953,49,0.01477,0.444,2.3944,1.8334,0.116,0.177
1954,16,0.01628,0.444,2.2968,1.7554,0.182,0.216
1955,21,0.01594,0.444,2.3862,1.8266,0.172,0.221
1956,18,0.01008,0.444,2.4064,1.7963,0.163,0.198
1957,28,0.01162,0.444,2.2954,1.7323,0.199,0.224
1958,18,0.01752,0.444,2.2747,1.7224,0.157,0.19
1959,12,0.01247,0.444,2.3155,1.7235,0.119,0.153
1960,11,0.02074,0.444,2.4113,1.7642,0.115,0.148
1961,17,0.01539,0.444,2.2857,1.7336,0.201,0.228
1962,28,0.01819,0.444,2.3004,1.7915,0.138,0.186
1963,30,0.01533,0.444,2.3374,1.7571,0.155,0.18
1964,17,0.01292,0.444,2.2699,1.7102,0.13,0.157
1965,21,0.01951,0.444,2.2762,1.7278,0.163,0.2
1966,11,0.01337,0.444,2.3436,1.7234,0.126,0.158
1967,49,0.01361,0.444,2.3536,1.698,0.086,0.128
1968,16,0.00795,0.667,2.4186,1.7438,0.122,0.142
1969,28,0.02883,0.667,2.2606,1.7045,0.134,0.171
1970,49,0.02549,0.667,2.3207,1.7506,0.157,0.198
1971,27,0.02873,0.667,2.246,1.697,0.089,0.131
1972,30,0.03032,0.667,2.2503,1.6913,0.157,0.211
1973,9,0.02718,0.667,2.3193,1.7293,0.137,0.182
1974,23,0.02881,0.667,2.3054,1.6961,0.138,0.187
1975,19,0.0274,0.667,2.2465,1.6966,0.157,0.201
1976,17,0.02308,0.667,2.302,1.6619,0.109,0.162
1977,21,0.03201,0.667,2.2701,1.693,0.239,0.266
1978,14,0.02829,0.667,2.3203,1.691,0.155,0.199
1979,10,0.03356,0.667,2.2723,1.6727,0.168,0.21
1980,11,0.02444,0.667,2.2614,1.6789,0.212,0.263
1981,29,0.02527,0.667,2.2769,1.7134,0.264,0.302
