batch,episode_len,kl,lr_multiplier,loss,entropy,explained_var_old,explained_var_new
906,9,0.01947,0.296,1.7762,1.2514,0.382,0.448
907,12,0.02334,0.296,1.8441,1.3117,0.437,0.498
908,14,0.01913,0.296,1.8046,1.2808,0.433,0.512
909,8,0.01808,0.296,1.9495,1.3449,0.346,0.41
910,12,0.01843,0.296,1.8458,1.3559,0.406,0.497
911,9,0.02147,0.296,1.952,1.3653,0.309,0.384
912,14,0.02175,0.296,1.918,1.3485,0.342,0.427
913,13,0.01529,0.296,1.9348,1.3567,0.357,0.432
914,9,0.01371,0.296,1.9385,1.324,0.338,0.411
915,9,0.01406,0.296,1.9795,1.3793,0.319,0.393
916,11,0.01139,0.296,1.9215,1.3371,0.359,0.426
917,7,0.02089,0.296,1.8864,1.3664,0.379,0.48
918,7,0.0153,0.296,1.8939,1.3198,0.376,0.436
919,11,0.02252,0.296,1.9228,1.319,0.338,0.425
920,7,0.02959,0.296,1.8319,1.2863,0.366,0.442
921,9,0.03014,0.296,1.9634,1.4181,0.408,0.469
922,11,0.02689,0.296,1.9026,1.317,0.354,0.417
923,7,0.02341,0.296,1.8314,1.3195,0.409,0.47
924,14,0.0138,0.296,1.8952,1.3515,0.368,0.426
925,11,0.01667,0.296,1.9573,1.3643,0.373,0.439
926,7,0.01758,0.296,1.8651,1.3132,0.405,0.476
927,11,0.01522,0.296,1.8759,1.3668,0.413,0.468
928,9,0.02792,0.296,1.9399,1.3565,0.34,0.396
929,7,0.01129,0.296,1.8268,1.3489,0.423,0.501
930,16,0.01903,0.296,1.9028,1.3096,0.364,0.434
931,10,0.01396,0.296,1.8643,1.3054,0.336,0.435
932,9,0.02349,0.296,1.8668,1.3307,0.416,0.483
933,14,0.01789,0.296,1.8983,1.3444,0.338,0.443
934,7,0.0159,0.296,1.9096,1.3585,0.389,0.464
935,9,0.01373,0.296,1.8468,1.3639,0.423,0.48
936,10,0.02042,0.296,1.8666,1.3296,0.399,0.479
937,9,0.01871,0.296,1.9284,1.357,0.383,0.462
938,9,0.01554,0.296,1.7891,1.2917,0.425,0.468
939,16,0.01608,0.296,1.8597,1.3388,0.404,0.466
940,7,0.01563,0.296,1.7826,1.2704,0.402,0.477
941,9,0.01926,0.296,1.7871,1.3008,0.489,0.549
942,9,0.0207,0.296,1.876,1.3661,0.392,0.482
943,14,0.01445,0.296,1.8595,1.3143,0.375,0.453
944,13,0.01358,0.296,1.9212,1.3537,0.371,0.447
945,9,0.0116,0.296,1.919,1.3678,0.399,0.475
946,8,0.01818,0.296,1.8472,1.358,0.432,0.5
947,12,0.01461,0.296,1.8652,1.3818,0.43,0.51
948,9,0.01028,0.296,1.837,1.322,0.39,0.454
949,12,0.01699,0.296,1.8743,1.3405,0.408,0.48
950,11,0.0195,0.296,1.8433,1.3321,0.451,0.527
951,11,0.01945,0.296,1.8613,1.3238,0.403,0.485
952,15,0.03663,0.296,1.8564,1.2991,0.376,0.463
953,9,0.03468,0.296,1.8611,1.4274,0.469,0.54
954,9,0.02103,0.296,1.8525,1.3712,0.437,0.519
955,8,0.01661,0.296,1.9083,1.3687,0.382,0.457
956,10,0.01934,0.296,1.8958,1.3834,0.391,0.503
957,14,0.0191,0.296,1.7602,1.2894,0.509,0.57
958,14,0.02176,0.296,1.8831,1.3804,0.373,0.463
959,7,0.02093,0.296,1.7874,1.3393,0.45,0.538
960,11,0.01681,0.296,1.903,1.3954,0.435,0.509
961,14,0.02277,0.296,1.9263,1.3401,0.322,0.407
962,7,0.0164,0.296,1.7437,1.3625,0.53,0.61
963,8,0.01489,0.296,1.9104,1.3869,0.399,0.474
964,10,0.01744,0.296,1.8868,1.3785,0.445,0.511
965,9,0.03035,0.296,1.8346,1.3872,0.44,0.529
966,11,0.01671,0.296,1.8505,1.3079,0.352,0.443
967,11,0.01659,0.296,1.9021,1.3669,0.424,0.51
968,9,0.01721,0.296,1.8081,1.417,0.496,0.575
969,9,0.01543,0.296,1.7345,1.2958,0.483,0.565
970,7,0.02063,0.296,1.7785,1.3053,0.454,0.528
971,9,0.01688,0.296,1.8104,1.3503,0.475,0.535
972,8,0.01763,0.296,1.8445,1.4064,0.421,0.519
973,11,0.01645,0.296,1.7937,1.3658,0.445,0.52
974,7,0.01906,0.296,1.7525,1.2819,0.48,0.562
975,8,0.02615,0.296,1.8224,1.337,0.453,0.512
976,16,0.0219,0.296,1.769,1.3283,0.47,0.554
977,10,0.02093,0.296,1.7854,1.3121,0.46,0.537
978,7,0.01609,0.296,1.8748,1.3945,0.476,0.542
979,7,0.01788,0.296,1.8032,1.3162,0.454,0.529
980,11,0.02011,0.296,1.758,1.3521,0.508,0.601
981,11,0.01363,0.296,1.7557,1.3671,0.533,0.6
982,7,0.0161,0.296,1.7689,1.2849,0.453,0.528
983,7,0.01611,0.296,1.7126,1.2965,0.479,0.567
984,11,0.01664,0.296,1.8106,1.3252,0.482,0.539
985,7,0.01691,0.296,1.7242,1.328,0.493,0.567
986,14,0.01352,0.296,1.7116,1.2876,0.496,0.58
987,9,0.01258,0.296,1.7737,1.3175,0.512,0.578
988,10,0.02477,0.296,1.8819,1.3766,0.442,0.519
989,7,0.0234,0.296,1.7978,1.3572,0.467,0.537
990,17,0.02223,0.296,1.7515,1.3413,0.542,0.624
991,11,0.0135,0.296,1.7437,1.3585,0.519,0.606
992,7,0.01409,0.296,1.7971,1.3561,0.448,0.532
993,7,0.01589,0.296,1.7411,1.333,0.505,0.583
994,8,0.01497,0.296,1.8039,1.3549,0.467,0.542
995,8,0.0134,0.296,1.7895,1.2922,0.447,0.524
996,9,0.0124,0.296,1.7552,1.3636,0.526,0.593
997,18,0.01453,0.296,1.7329,1.3418,0.522,0.615
998,9,0.01673,0.296,1.8458,1.3843,0.48,0.551
999,9,0.02186,0.296,1.7139,1.3079,0.542,0.614
1000,7,0.01263,0.296,1.7852,1.3558,0.502,0.583
