batch,episode_len,kl,lr_multiplier,loss,entropy,explained_var_old,explained_var_new
902,7,0.01422,0.296,1.7086,1.3733,0.533,0.589
903,11,0.01582,0.296,1.8619,1.4107,0.449,0.499
904,8,0.01587,0.296,1.8386,1.4185,0.47,0.526
905,9,0.01513,0.296,1.7517,1.3697,0.55,0.613
906,7,0.01271,0.296,1.816,1.4125,0.513,0.56
907,7,0.01027,0.296,1.803,1.3465,0.476,0.555
908,13,0.01365,0.296,1.7423,1.3084,0.492,0.538
909,11,0.00949,0.444,1.7698,1.3271,0.539,0.592
910,9,0.01963,0.444,1.7663,1.3611,0.504,0.579
911,10,0.01809,0.444,1.7246,1.3827,0.587,0.646
912,9,0.02436,0.444,1.8313,1.3703,0.457,0.53
913,12,0.02667,0.444,1.6981,1.2661,0.486,0.598
914,8,0.0219,0.444,1.7824,1.4133,0.514,0.602
915,8,0.02274,0.444,1.7824,1.3596,0.486,0.56
916,9,0.02164,0.444,1.7493,1.326,0.488,0.577
917,12,0.03013,0.444,1.8211,1.373,0.426,0.533
918,10,0.02364,0.444,1.8453,1.4689,0.533,0.604
919,10,0.02754,0.444,1.75,1.3202,0.43,0.519
920,11,0.02332,0.444,1.822,1.3683,0.389,0.495
921,7,0.02126,0.444,1.804,1.3326,0.435,0.549
922,7,0.02452,0.444,1.7641,1.3184,0.45,0.558
923,10,0.02261,0.444,1.6772,1.2839,0.533,0.606
924,7,0.02994,0.444,1.8648,1.3712,0.385,0.526
925,7,0.02182,0.444,1.7165,1.3285,0.446,0.557
926,9,0.02558,0.444,1.7556,1.3183,0.465,0.569
927,9,0.03383,0.444,1.7469,1.333,0.435,0.526
928,17,0.02534,0.444,1.8353,1.3551,0.441,0.517
929,16,0.02801,0.444,1.7511,1.3465,0.502,0.583
930,8,0.01622,0.444,1.7418,1.2804,0.437,0.53
931,13,0.03506,0.444,1.862,1.3632,0.431,0.513
932,7,0.03137,0.444,1.739,1.3451,0.465,0.551
933,12,0.02342,0.444,1.7334,1.3151,0.434,0.542
934,9,0.02757,0.444,1.7675,1.3377,0.429,0.54
935,11,0.01759,0.444,1.6931,1.2289,0.446,0.553
936,11,0.03002,0.444,1.8515,1.3345,0.353,0.475
937,8,0.02245,0.444,1.8272,1.3653,0.417,0.521
938,13,0.02762,0.444,1.8716,1.3704,0.436,0.513
939,17,0.02832,0.444,1.8186,1.3723,0.46,0.529
940,12,0.02614,0.444,1.8349,1.3529,0.429,0.516
941,13,0.02632,0.444,1.7959,1.3179,0.463,0.547
942,11,0.03107,0.444,1.764,1.3253,0.437,0.537
943,15,0.02846,0.444,1.8369,1.3594,0.408,0.508
944,7,0.01787,0.444,1.7644,1.3292,0.464,0.539
945,9,0.02252,0.444,1.8613,1.3837,0.406,0.505
946,8,0.01894,0.444,1.7533,1.3965,0.538,0.629
947,10,0.03716,0.444,1.8266,1.3543,0.409,0.496
948,9,0.03137,0.444,1.7222,1.2615,0.493,0.577
949,9,0.02454,0.444,1.8368,1.3616,0.453,0.533
950,7,0.01754,0.444,1.7222,1.3324,0.487,0.582
951,11,0.01974,0.444,1.7142,1.2878,0.434,0.536
952,7,0.01941,0.444,1.7764,1.3449,0.454,0.53
953,13,0.0236,0.444,1.7653,1.3079,0.498,0.582
954,10,0.01756,0.444,1.7598,1.3434,0.489,0.583
955,7,0.03024,0.444,1.7991,1.3269,0.426,0.538
956,11,0.03134,0.444,1.725,1.2834,0.45,0.542
957,7,0.02136,0.444,1.7465,1.3233,0.474,0.578
958,9,0.02938,0.444,1.699,1.249,0.463,0.569
959,13,0.03205,0.444,1.6866,1.2675,0.46,0.575
960,13,0.03195,0.444,1.7496,1.3235,0.507,0.597
961,7,0.03336,0.444,1.6785,1.3175,0.553,0.631
962,9,0.01953,0.444,1.808,1.3667,0.469,0.575
963,11,0.01889,0.444,1.7559,1.3393,0.532,0.621
964,15,0.01866,0.444,1.6166,1.2701,0.549,0.65
965,10,0.02,0.444,1.8211,1.391,0.478,0.556
966,7,0.01701,0.444,1.7617,1.3617,0.49,0.582
967,15,0.02873,0.444,1.7695,1.381,0.528,0.608
968,10,0.03424,0.444,1.7328,1.3834,0.507,0.593
969,8,0.02237,0.444,1.7643,1.375,0.538,0.623
970,7,0.02332,0.444,1.8254,1.3496,0.448,0.551
971,7,0.02357,0.444,1.6581,1.2875,0.526,0.615
972,16,0.02025,0.444,1.6444,1.2322,0.529,0.622
973,9,0.02856,0.444,1.7478,1.2871,0.463,0.562
974,16,0.03341,0.444,1.7756,1.3355,0.505,0.601
975,11,0.03023,0.444,1.7076,1.3132,0.532,0.626
976,7,0.02434,0.444,1.6542,1.2717,0.568,0.647
977,12,0.0278,0.444,1.8841,1.4852,0.44,0.545
978,7,0.02396,0.444,1.7323,1.3629,0.505,0.597
979,7,0.02225,0.444,1.7823,1.3403,0.492,0.585
980,16,0.01903,0.444,1.7643,1.3629,0.466,0.577
981,8,0.02567,0.444,1.8291,1.307,0.489,0.586
982,9,0.02027,0.444,1.8287,1.3986,0.513,0.591
983,9,0.01777,0.444,1.6894,1.3601,0.594,0.671
984,7,0.02098,0.444,1.7614,1.3777,0.519,0.613
985,9,0.03201,0.444,1.6804,1.2991,0.56,0.644
986,13,0.0263,0.444,1.7311,1.3982,0.557,0.649
987,8,0.01983,0.444,1.7961,1.3676,0.517,0.593
988,13,0.03291,0.444,1.8292,1.4521,0.497,0.577
989,7,0.02012,0.444,1.6528,1.3168,0.568,0.67
990,17,0.0422,0.296,1.7344,1.3086,0.53,0.601
991,7,0.01123,0.296,1.77,1.3227,0.549,0.615
992,7,0.01593,0.296,1.6735,1.3664,0.592,0.676
993,8,0.01781,0.296,1.6991,1.3348,0.533,0.596
994,7,0.01026,0.296,1.6382,1.2568,0.52,0.596
995,7,0.01502,0.296,1.7914,1.3857,0.515,0.569
996,7,0.01193,0.296,1.7667,1.3461,0.52,0.586
997,10,0.01286,0.296,1.7472,1.3456,0.548,0.629
998,10,0.01789,0.296,1.7997,1.291,0.459,0.526
999,18,0.01758,0.296,1.8266,1.3621,0.479,0.563
1000,11,0.01141,0.296,1.6626,1.3168,0.586,0.626
1001,11,0.01166,0.296,1.7917,1.3405,0.514,0.574
1002,7,0.01068,0.296,1.8993,1.3952,0.424,0.486
1003,7,0.00872,0.444,1.8223,1.3587,0.46,0.521
1004,7,0.01755,0.444,1.7201,1.295,0.485,0.577
1005,10,0.01881,0.444,1.7804,1.2995,0.464,0.564
1006,8,0.02286,0.444,1.7806,1.3977,0.526,0.618
1007,9,0.03468,0.444,1.6752,1.2667,0.545,0.632
1008,9,0.03832,0.444,1.7831,1.4061,0.504,0.571
1009,9,0.03063,0.444,1.7998,1.3096,0.431,0.549
1010,13,0.02777,0.444,1.8469,1.4026,0.423,0.516
1011,8,0.01841,0.444,1.7833,1.3494,0.5,0.572
1012,10,0.02293,0.444,1.7218,1.3119,0.535,0.615
1013,8,0.01559,0.444,1.852,1.3583,0.469,0.563
1014,8,0.01521,0.444,1.8266,1.3955,0.489,0.576
1015,11,0.02048,0.444,1.8,1.3621,0.447,0.565
1016,11,0.01686,0.444,1.7863,1.3841,0.496,0.546
1017,7,0.02762,0.444,1.8207,1.417,0.485,0.563
1018,7,0.01759,0.444,1.7247,1.3535,0.55,0.644
1019,7,0.01788,0.444,1.8232,1.3931,0.512,0.607
1020,11,0.02994,0.444,1.7597,1.3511,0.509,0.606
1021,14,0.0206,0.444,1.745,1.3156,0.493,0.588
1022,7,0.02029,0.444,1.8035,1.3145,0.475,0.549
1023,7,0.02357,0.444,1.7912,1.3427,0.426,0.542
1024,11,0.01645,0.444,1.8305,1.4015,0.435,0.546
1025,8,0.02148,0.444,1.7699,1.3314,0.509,0.59
1026,23,0.0158,0.444,1.7763,1.3043,0.484,0.574
1027,12,0.02245,0.444,1.7971,1.4025,0.469,0.574
1028,9,0.016,0.444,1.742,1.3208,0.47,0.571
1029,11,0.02422,0.444,1.7226,1.3762,0.552,0.623
1030,7,0.01942,0.444,1.712,1.2856,0.514,0.61
1031,7,0.02384,0.444,1.8732,1.3805,0.415,0.528
1032,11,0.01674,0.444,1.7701,1.3548,0.498,0.569
1033,7,0.02264,0.444,1.8189,1.3527,0.479,0.559
1034,9,0.01942,0.444,1.676,1.2908,0.482,0.579
1035,8,0.01789,0.444,1.7931,1.3843,0.488,0.591
1036,7,0.02151,0.444,1.7638,1.406,0.534,0.605
1037,10,0.0245,0.444,1.7655,1.3335,0.478,0.566
1038,9,0.02067,0.444,1.7794,1.314,0.496,0.582
1039,9,0.02708,0.444,1.6835,1.2895,0.556,0.621
1040,15,0.03,0.444,1.7331,1.3098,0.516,0.581
1041,12,0.01635,0.444,1.7366,1.3395,0.528,0.614
1042,10,0.02405,0.444,1.7844,1.3613,0.498,0.587
1043,11,0.01528,0.444,1.7635,1.3711,0.515,0.592
1044,13,0.01444,0.444,1.8109,1.3837,0.471,0.585
1045,15,0.0248,0.444,1.776,1.3924,0.523,0.602
1046,11,0.02851,0.444,1.735,1.3255,0.519,0.61
1047,11,0.02315,0.444,1.8794,1.4416,0.461,0.54
1048,7,0.03233,0.444,1.6806,1.3046,0.56,0.645
1049,13,0.04027,0.296,1.7836,1.3873,0.453,0.569
1050,8,0.03247,0.296,1.7333,1.3023,0.486,0.574
1051,12,0.02459,0.296,1.8665,1.3275,0.41,0.485
1052,11,0.02656,0.296,1.8084,1.3652,0.511,0.585
1053,17,0.01729,0.296,1.8971,1.3949,0.39,0.48
1054,8,0.01379,0.296,1.7273,1.334,0.489,0.565
1055,7,0.01383,0.296,1.8507,1.3591,0.464,0.516
1056,7,0.01493,0.296,1.7827,1.3548,0.514,0.591
1057,12,0.02191,0.296,1.8801,1.3907,0.458,0.531
1058,7,0.00894,0.444,1.9558,1.4365,0.419,0.485
1059,9,0.01728,0.444,1.6874,1.2875,0.459,0.561
1060,13,0.01936,0.444,1.6868,1.2407,0.484,0.567
1061,9,0.0252,0.444,1.7927,1.3714,0.493,0.562
1062,9,0.02435,0.444,1.7638,1.3288,0.524,0.602
1063,14,0.02181,0.444,1.8165,1.3284,0.437,0.529
1064,10,0.02158,0.444,1.7525,1.3199,0.522,0.621
1065,27,0.03183,0.444,1.8038,1.382,0.458,0.559
1066,11,0.03733,0.444,1.7193,1.3117,0.488,0.598
1067,7,0.02824,0.444,1.7469,1.3781,0.544,0.622
1068,14,0.0254,0.444,1.7928,1.3477,0.461,0.567
1069,13,0.02722,0.444,1.8419,1.3949,0.488,0.572
1070,18,0.0241,0.444,1.8313,1.3606,0.395,0.531
1071,11,0.03047,0.444,1.8105,1.37,0.393,0.548
1072,7,0.01945,0.444,1.8222,1.4373,0.475,0.597
1073,18,0.01956,0.444,1.7879,1.3281,0.41,0.503
1074,7,0.02069,0.444,1.7756,1.3187,0.414,0.54
1075,7,0.02985,0.444,1.752,1.2891,0.485,0.583
1076,7,0.02682,0.444,1.7599,1.2827,0.437,0.527
1077,10,0.03532,0.444,1.779,1.3003,0.449,0.6
1078,11,0.02929,0.444,1.652,1.3141,0.512,0.637
1079,9,0.03077,0.444,1.8167,1.2997,0.442,0.54
1080,13,0.03321,0.444,1.8466,1.4692,0.525,0.595
1081,7,0.02001,0.444,1.8374,1.4038,0.509,0.586
1082,14,0.03398,0.444,1.8747,1.457,0.432,0.564
1083,7,0.02497,0.444,1.8842,1.4036,0.448,0.541
1084,11,0.02672,0.444,1.8747,1.3907,0.425,0.534
1085,11,0.02357,0.444,1.8556,1.387,0.439,0.543
1086,10,0.03476,0.444,1.7888,1.3756,0.489,0.577
1087,7,0.02827,0.444,1.7138,1.2882,0.451,0.55
1088,8,0.02833,0.444,1.7074,1.2841,0.473,0.589
1089,7,0.02525,0.444,1.8077,1.4112,0.481,0.585
1090,10,0.02993,0.444,1.801,1.3705,0.462,0.556
1091,11,0.02446,0.444,1.6901,1.2989,0.517,0.613
1092,8,0.04085,0.296,1.8188,1.3712,0.432,0.564
1093,7,0.01746,0.296,1.7745,1.3689,0.514,0.588
1094,10,0.02064,0.296,1.87,1.3252,0.412,0.489
1095,9,0.01302,0.296,1.792,1.3606,0.519,0.595
1096,8,0.01603,0.296,1.8297,1.4256,0.486,0.547
1097,7,0.01186,0.296,1.7402,1.3482,0.511,0.58
1098,7,0.01592,0.296,1.7974,1.3774,0.492,0.57
1099,11,0.01217,0.296,1.8531,1.4235,0.475,0.565
1100,13,0.0137,0.296,1.841,1.3634,0.454,0.508
1101,17,0.01485,0.296,1.7748,1.3909,0.536,0.597
1102,11,0.01068,0.296,1.8309,1.3742,0.476,0.563
1103,13,0.02596,0.296,1.8334,1.4429,0.504,0.572
1104,9,0.02616,0.296,1.7487,1.3297,0.533,0.599
1105,11,0.01663,0.296,1.8376,1.3885,0.465,0.543
1106,7,0.01109,0.296,1.7182,1.3634,0.593,0.648
1107,13,0.00931,0.444,1.7957,1.3566,0.493,0.558
1108,9,0.01621,0.444,1.7689,1.3654,0.479,0.595
1109,16,0.02296,0.444,1.7207,1.2934,0.451,0.568
1110,7,0.0173,0.444,1.753,1.3671,0.498,0.603
1111,11,0.02484,0.444,1.7728,1.3663,0.517,0.608
1112,8,0.02189,0.444,1.8925,1.452,0.477,0.567
1113,11,0.04485,0.296,1.7925,1.3558,0.543,0.628
1114,11,0.02822,0.296,1.7218,1.363,0.538,0.61
1115,7,0.01375,0.296,1.7434,1.3421,0.476,0.583
1116,18,0.01309,0.296,1.732,1.3163,0.532,0.586
1117,11,0.0148,0.296,1.7655,1.4151,0.575,0.63
1118,11,0.01265,0.296,1.8817,1.4043,0.468,0.536
1119,9,0.01386,0.296,1.8645,1.4663,0.54,0.62
1120,11,0.01052,0.296,1.6909,1.2966,0.539,0.61
1121,9,0.00831,0.444,1.7602,1.342,0.515,0.597
1122,9,0.01865,0.444,1.8308,1.4099,0.498,0.576
1123,8,0.01639,0.444,1.6811,1.3276,0.535,0.633
1124,9,0.01243,0.444,1.6727,1.2538,0.529,0.59
1125,7,0.01556,0.444,1.8106,1.3578,0.479,0.55
1126,14,0.01719,0.444,1.7455,1.3443,0.555,0.64
1127,10,0.02318,0.444,1.7413,1.343,0.499,0.6
1128,11,0.0191,0.444,1.7084,1.3543,0.535,0.648
1129,11,0.03177,0.444,1.6769,1.2791,0.493,0.591
1130,9,0.02414,0.444,1.7844,1.3606,0.501,0.598
1131,10,0.02787,0.444,1.7251,1.3747,0.578,0.649
1132,13,0.02571,0.444,1.8528,1.3987,0.477,0.564
1133,14,0.02661,0.444,1.7572,1.3373,0.513,0.619
1134,11,0.02721,0.444,1.7558,1.393,0.582,0.653
1135,11,0.02534,0.444,1.8343,1.3537,0.433,0.571
1136,13,0.03231,0.444,1.789,1.3976,0.48,0.591
1137,10,0.03087,0.444,1.7459,1.3233,0.522,0.618
1138,13,0.02947,0.444,1.766,1.2923,0.464,0.552
1139,9,0.01688,0.444,1.7708,1.3759,0.444,0.572
1140,14,0.02492,0.444,1.8503,1.4088,0.473,0.565
1141,9,0.02601,0.444,1.8383,1.3869,0.476,0.554
1142,9,0.01547,0.444,1.8247,1.3193,0.41,0.515
1143,13,0.02328,0.444,1.7297,1.298,0.477,0.579
1144,7,0.02666,0.444,1.7861,1.3679,0.453,0.545
1145,7,0.02487,0.444,1.8355,1.3688,0.433,0.552
1146,7,0.02067,0.444,1.7423,1.3857,0.509,0.607
1147,7,0.02729,0.444,1.7694,1.3261,0.511,0.591
1148,24,0.0234,0.444,1.7065,1.2687,0.477,0.565
1149,15,0.02514,0.444,1.8216,1.3519,0.415,0.529
1150,7,0.03153,0.444,1.8751,1.4197,0.428,0.544
1151,9,0.02557,0.444,1.7869,1.3335,0.468,0.558
1152,12,0.02497,0.444,1.8608,1.409,0.436,0.532
1153,16,0.02305,0.444,1.8237,1.3342,0.39,0.503
1154,7,0.03569,0.444,2.0082,1.3802,0.264,0.43
1155,7,0.0258,0.444,1.7964,1.3306,0.449,0.563
1156,9,0.02081,0.444,1.7943,1.4031,0.446,0.572
1157,9,0.0315,0.444,1.8416,1.3403,0.369,0.479
1158,7,0.02621,0.444,1.8208,1.3204,0.394,0.55
1159,8,0.02507,0.444,1.7857,1.2811,0.425,0.561
1160,8,0.01922,0.444,1.8361,1.3299,0.368,0.484
1161,15,0.03271,0.444,1.8712,1.4415,0.413,0.508
1162,13,0.03666,0.444,1.7997,1.3077,0.367,0.514
1163,11,0.02087,0.444,1.7766,1.313,0.394,0.523
1164,9,0.0254,0.444,1.7802,1.3036,0.477,0.573
1165,9,0.02278,0.444,1.7407,1.2834,0.438,0.536
1166,9,0.03668,0.444,1.7643,1.3415,0.456,0.579
1167,17,0.02061,0.444,1.6777,1.2848,0.482,0.615
1168,7,0.02716,0.444,1.7989,1.2509,0.417,0.524
1169,17,0.0239,0.444,1.8086,1.3959,0.481,0.586
1170,11,0.02094,0.444,1.7891,1.4002,0.504,0.606
1171,13,0.02563,0.444,1.693,1.2966,0.501,0.63
1172,9,0.01874,0.444,1.8176,1.3656,0.51,0.609
1173,10,0.02108,0.444,1.8028,1.4299,0.517,0.619
1174,7,0.02557,0.444,1.7294,1.394,0.535,0.651
1175,13,0.0333,0.444,1.773,1.4319,0.546,0.629
1176,9,0.03572,0.444,1.733,1.2919,0.505,0.588
1177,11,0.03581,0.444,1.7383,1.3844,0.543,0.629
1178,12,0.02637,0.444,1.7659,1.3577,0.513,0.63
1179,7,0.0321,0.444,1.7395,1.4089,0.588,0.648
1180,11,0.0251,0.444,1.7888,1.3206,0.469,0.557
1181,9,0.0235,0.444,1.6945,1.2987,0.509,0.604
1182,12,0.01367,0.444,1.7543,1.3546,0.523,0.61
1183,11,0.01852,0.444,1.7842,1.3826,0.47,0.624
1184,10,0.01917,0.444,1.7493,1.4053,0.516,0.617
1185,9,0.02163,0.444,1.7947,1.3899,0.492,0.599
1186,14,0.02048,0.444,1.7409,1.3446,0.498,0.619
1187,7,0.02676,0.444,1.7516,1.3194,0.464,0.565
1188,10,0.02527,0.444,1.7643,1.2891,0.459,0.57
1189,7,0.01862,0.444,1.7149,1.3185,0.516,0.616
1190,9,0.01921,0.444,1.7497,1.3313,0.493,0.591
1191,13,0.03087,0.444,1.8165,1.3528,0.413,0.515
1192,7,0.02302,0.444,1.757,1.3134,0.484,0.587
1193,7,0.02232,0.444,1.7463,1.329,0.509,0.588
1194,14,0.03128,0.444,1.6654,1.2784,0.496,0.58
1195,15,0.03009,0.444,1.7452,1.3569,0.451,0.578
1196,8,0.02027,0.444,1.7867,1.2798,0.451,0.583
1197,8,0.02386,0.444,1.7883,1.3141,0.467,0.551
1198,7,0.02116,0.444,1.8701,1.3909,0.408,0.498
1199,11,0.03016,0.444,1.7085,1.2956,0.478,0.599
1200,11,0.02347,0.444,1.7469,1.3658,0.516,0.587
1201,10,0.01935,0.444,1.7848,1.3062,0.437,0.558
1202,8,0.01585,0.444,1.7227,1.2491,0.478,0.587
1203,7,0.02177,0.444,1.7529,1.3205,0.444,0.537
1204,18,0.02807,0.444,1.7636,1.3462,0.474,0.586
1205,10,0.02148,0.444,1.8152,1.3355,0.358,0.497
1206,18,0.0248,0.444,1.8913,1.3983,0.356,0.482
1207,11,0.01712,0.444,1.7931,1.3415,0.465,0.542
1208,8,0.01839,0.444,1.822,1.3651,0.47,0.559
1209,13,0.01534,0.444,1.8309,1.341,0.404,0.52
1210,10,0.01907,0.444,1.8175,1.3135,0.454,0.56
1211,13,0.01541,0.444,1.8362,1.393,0.435,0.545
1212,11,0.02028,0.444,1.7619,1.3572,0.417,0.564
1213,11,0.02802,0.444,1.8213,1.3107,0.444,0.557
1214,7,0.01727,0.444,1.746,1.3289,0.501,0.582
1215,12,0.01705,0.444,1.7935,1.3203,0.411,0.522
1216,9,0.0222,0.444,1.7589,1.3369,0.482,0.59
1217,9,0.02293,0.444,1.8197,1.3637,0.45,0.573
1218,12,0.02108,0.444,1.7863,1.3875,0.532,0.612
1219,12,0.0338,0.444,1.7272,1.3725,0.581,0.659
1220,12,0.01761,0.444,1.7492,1.3162,0.489,0.577
1221,10,0.01672,0.444,1.8078,1.313,0.434,0.519
1222,7,0.01972,0.444,1.7534,1.3535,0.456,0.563
1223,11,0.01657,0.444,1.8728,1.356,0.383,0.5
1224,9,0.02341,0.444,1.815,1.3095,0.433,0.518
1225,13,0.01652,0.444,1.7952,1.3342,0.465,0.554
1226,8,0.01775,0.444,1.7552,1.263,0.421,0.536
1227,9,0.02633,0.444,1.8292,1.3413,0.403,0.52
1228,8,0.02235,0.444,1.7056,1.3789,0.543,0.646
1229,15,0.02165,0.444,1.88,1.349,0.396,0.502
1230,16,0.0228,0.444,1.7945,1.3798,0.513,0.583
1231,11,0.02488,0.444,1.706,1.3164,0.486,0.602
1232,7,0.0226,0.444,1.7317,1.3248,0.493,0.587
1233,7,0.03116,0.444,1.7653,1.3799,0.496,0.619
1234,10,0.01937,0.444,1.7793,1.315,0.416,0.547
1235,15,0.02554,0.444,1.8465,1.3329,0.383,0.496
1236,12,0.02318,0.444,1.8493,1.4374,0.499,0.571
1237,7,0.02178,0.444,1.7456,1.2739,0.465,0.551
1238,12,0.02497,0.444,1.7889,1.3916,0.48,0.585
1239,11,0.02403,0.444,1.7573,1.2873,0.475,0.563
1240,9,0.0242,0.444,1.8259,1.3364,0.425,0.541
1241,11,0.03147,0.444,1.7439,1.3526,0.481,0.578
1242,7,0.01412,0.444,1.727,1.343,0.442,0.597
1243,7,0.01922,0.444,1.8495,1.3778,0.455,0.55
1244,11,0.02978,0.444,1.8339,1.389,0.445,0.535
1245,8,0.04339,0.296,1.7551,1.3246,0.468,0.594
1246,7,0.019,0.296,1.9241,1.4192,0.416,0.484
1247,16,0.01168,0.296,1.8006,1.3446,0.459,0.536
1248,8,0.01685,0.296,1.8637,1.395,0.448,0.527
1249,11,0.01266,0.296,1.8354,1.3321,0.453,0.513
1250,13,0.00997,0.444,1.7538,1.3432,0.521,0.599
1251,14,0.02442,0.444,1.8489,1.3866,0.421,0.53
1252,9,0.02434,0.444,1.7548,1.3785,0.527,0.632
1253,7,0.01328,0.444,1.8608,1.3901,0.453,0.545
1254,9,0.02111,0.444,1.8547,1.4113,0.463,0.562
1255,7,0.01742,0.444,1.8207,1.3261,0.403,0.528
1256,10,0.02314,0.444,1.7835,1.355,0.467,0.578
1257,9,0.0171,0.444,1.7645,1.3163,0.448,0.554
1258,7,0.0308,0.444,1.7366,1.3262,0.482,0.571
1259,11,0.02466,0.444,1.8684,1.4215,0.467,0.593
1260,16,0.02743,0.444,1.8837,1.4281,0.455,0.537
1261,10,0.02996,0.444,1.7853,1.4018,0.501,0.613
1262,13,0.0341,0.444,1.8081,1.3255,0.479,0.557
1263,11,0.0385,0.444,1.7087,1.289,0.477,0.561
1264,9,0.01989,0.444,1.8625,1.3876,0.413,0.521
1265,12,0.02113,0.444,1.6646,1.298,0.539,0.635
1266,7,0.03398,0.444,1.7654,1.3562,0.478,0.591
1267,7,0.02617,0.444,1.7946,1.323,0.445,0.565
1268,12,0.02875,0.444,1.7361,1.2822,0.461,0.581
1269,19,0.02414,0.444,1.7836,1.3188,0.434,0.559
1270,7,0.01166,0.444,1.7583,1.3638,0.491,0.608
1271,12,0.01668,0.444,1.9186,1.4272,0.36,0.501
1272,9,0.02269,0.444,1.8098,1.3859,0.489,0.586
1273,12,0.02218,0.444,1.8535,1.4385,0.468,0.564
1274,7,0.01903,0.444,1.7709,1.3945,0.501,0.605
1275,7,0.01529,0.444,1.8239,1.3887,0.427,0.558
1276,11,0.02598,0.444,1.7299,1.396,0.559,0.638
1277,7,0.02539,0.444,1.862,1.3017,0.417,0.497
1278,11,0.03284,0.444,1.7962,1.3667,0.448,0.533
1279,7,0.02677,0.444,1.8268,1.3634,0.467,0.571
1280,11,0.02018,0.444,1.8942,1.4317,0.394,0.533
1281,7,0.01731,0.444,1.8163,1.3754,0.475,0.566
1282,9,0.02614,0.444,1.842,1.334,0.386,0.493
1283,9,0.02121,0.444,1.7566,1.3561,0.531,0.607
1284,13,0.02023,0.444,1.7583,1.3899,0.517,0.616
1285,7,0.02428,0.444,1.7334,1.322,0.474,0.581
1286,9,0.02004,0.444,1.7996,1.3916,0.502,0.587
1287,9,0.01788,0.444,1.8037,1.3868,0.522,0.591
1288,7,0.02455,0.444,1.6621,1.3005,0.514,0.629
1289,9,0.03219,0.444,1.8477,1.3366,0.465,0.535
1290,12,0.01855,0.444,1.7674,1.3377,0.51,0.581
1291,14,0.01527,0.444,1.7847,1.3642,0.456,0.573
1292,7,0.01534,0.444,1.7832,1.3576,0.456,0.546
1293,11,0.02125,0.444,1.7947,1.3066,0.443,0.555
1294,8,0.02114,0.444,1.7284,1.3241,0.508,0.59
1295,11,0.02443,0.444,1.818,1.3816,0.439,0.55
1296,16,0.02044,0.444,1.7766,1.3623,0.449,0.558
1297,9,0.026,0.444,1.7668,1.2884,0.443,0.546
1298,7,0.01964,0.444,1.8461,1.3419,0.435,0.542
1299,10,0.01708,0.444,1.762,1.3511,0.506,0.592
1300,8,0.01477,0.444,1.7558,1.3137,0.487,0.575
1301,14,0.01914,0.444,1.7891,1.3125,0.468,0.566
1302,9,0.01855,0.444,1.832,1.3399,0.439,0.52
1303,17,0.01774,0.444,1.834,1.3724,0.454,0.556
1304,7,0.03096,0.444,1.826,1.3864,0.424,0.538
1305,7,0.02347,0.444,1.7766,1.3397,0.479,0.591
1306,7,0.02738,0.444,1.9151,1.3337,0.347,0.478
1307,9,0.01817,0.444,1.7624,1.3668,0.487,0.581
1308,7,0.02706,0.444,1.7687,1.3353,0.508,0.6
1309,9,0.02569,0.444,1.8179,1.3859,0.492,0.599
1310,22,0.02017,0.444,1.8922,1.3589,0.385,0.485
1311,11,0.02046,0.444,1.8285,1.327,0.418,0.496
1312,14,0.02522,0.444,1.8578,1.3869,0.38,0.499
1313,13,0.02523,0.444,1.8878,1.4094,0.462,0.563
1314,9,0.02284,0.444,1.8264,1.4122,0.483,0.597
1315,15,0.01784,0.444,1.7612,1.3579,0.485,0.585
1316,17,0.01503,0.444,1.8128,1.3536,0.447,0.577
1317,9,0.02674,0.444,1.8073,1.3782,0.486,0.575
1318,9,0.03125,0.444,1.8039,1.2828,0.388,0.517
1319,7,0.02514,0.444,1.8828,1.4775,0.459,0.573
1320,9,0.03002,0.444,1.7972,1.4101,0.487,0.599
1321,12,0.0213,0.444,1.727,1.2908,0.513,0.612
1322,7,0.0346,0.444,1.731,1.371,0.554,0.626
1323,14,0.0311,0.444,1.792,1.3886,0.523,0.626
1324,13,0.02587,0.444,1.8732,1.4151,0.456,0.561
1325,8,0.01885,0.444,1.8795,1.4708,0.437,0.587
1326,11,0.02208,0.444,1.8932,1.4806,0.487,0.6
1327,7,0.02014,0.444,1.6982,1.346,0.535,0.639
1328,7,0.01524,0.444,1.7544,1.3534,0.519,0.587
1329,8,0.02235,0.444,1.787,1.3733,0.445,0.584
1330,7,0.02241,0.444,1.7709,1.3179,0.51,0.599
1331,11,0.02544,0.444,1.8483,1.4538,0.526,0.62
1332,10,0.0309,0.444,1.8106,1.3734,0.452,0.57
1333,15,0.02455,0.444,1.7151,1.4085,0.589,0.669
1334,14,0.01984,0.444,1.7873,1.4073,0.51,0.605
1335,7,0.02918,0.444,1.796,1.3664,0.467,0.579
1336,16,0.02448,0.444,1.7781,1.4295,0.565,0.665
1337,11,0.03581,0.444,1.7325,1.3615,0.519,0.642
1338,17,0.0351,0.444,1.8372,1.3964,0.46,0.589
1339,11,0.02236,0.444,1.9085,1.4494,0.414,0.525
1340,7,0.0253,0.444,1.7337,1.3457,0.527,0.621
1341,7,0.02987,0.444,1.7444,1.468,0.541,0.664
1342,7,0.03796,0.444,1.8608,1.4304,0.493,0.583
1343,9,0.0297,0.444,1.6899,1.3185,0.538,0.61
